id,km,BTR,spor,koerledning_pos,retur_pos
45055,12.347,85,Nordgaaende,85-012.347-K-2,85-012.347-R-2
45049,12.339,85,Nordgaaende,85-012.339-K-2,85-012.339-R-2
45043,12.33,85,Nordgaaende,85-012.330-K-2,85-012.330-R-2
45037,12.32,85,Nordgaaende,85-012.320-K-2,85-012.320-R-2
45031,12.309,85,Nordgaaende,85-012.309-K-2,85-012.309-R-2
45025,12.297,85,Nordgaaende,85-012.297-K-2,85-012.297-R-2
45019,12.284,85,Nordgaaende,85-012.284-K-2,85-012.284-R-2
45013,12.27,85,Nordgaaende,85-012.270-K-2,85-012.270-R-2
45007,12.255,85,Nordgaaende,85-012.255-K-2,85-012.255-R-2
45001,12.239,85,Nordgaaende,85-012.239-K-2,85-012.239-R-2
44995,12.222,85,Nordgaaende,85-012.222-K-2,85-012.222-R-2
44989,12.205,85,Nordgaaende,85-012.205-K-2,85-012.205-R-2
44983,12.187,85,Nordgaaende,85-012.187-K-2,85-012.187-R-2
44977,12.168,85,Nordgaaende,85-012.168-K-2,85-012.168-R-2
44971,12.149,85,Nordgaaende,85-012.149-K-2,85-012.149-R-2
44965,12.129,85,Nordgaaende,85-012.129-K-2,85-012.129-R-2
44959,12.108,85,Nordgaaende,85-012.108-K-2,85-012.108-R-2
44953,12.087,85,Nordgaaende,85-012.087-K-2,85-012.087-R-2
44947,12.065,85,Nordgaaende,85-012.065-K-2,85-012.065-R-2
44941,12.042,85,Nordgaaende,85-012.042-K-2,85-012.042-R-2
44935,12.019,85,Nordgaaende,85-012.019-K-2,85-012.019-R-2
44929,11.995,85,Nordgaaende,85-011.995-K-2,85-011.995-R-2
44923,11.971,85,Nordgaaende,85-011.971-K-2,85-011.971-R-2
44917,11.946,85,Nordgaaende,85-011.946-K-2,85-011.946-R-2
44911,11.92,85,Nordgaaende,85-011.920-K-2,85-011.920-R-2
44905,11.894,85,Nordgaaende,85-011.894-K-2,85-011.894-R-2
44899,11.868,85,Nordgaaende,85-011.868-K-2,85-011.868-R-2
44893,11.841,85,Nordgaaende,85-011.841-K-2,85-011.841-R-2
44887,11.814,85,Nordgaaende,85-011.814-K-2,85-011.814-R-2
44881,11.786,85,Nordgaaende,85-011.786-K-2,85-011.786-R-2
44875,11.758,85,Nordgaaende,85-011.758-K-2,85-011.758-R-2
44869,11.73,85,Nordgaaende,85-011.730-K-2,85-011.730-R-2
44863,11.702,85,Nordgaaende,85-011.702-K-2,85-011.702-R-2
44857,11.674,85,Nordgaaende,85-011.674-K-2,85-011.674-R-2
44851,11.646,85,Nordgaaende,85-011.646-K-2,85-011.646-R-2
44845,11.618,85,Nordgaaende,85-011.618-K-2,85-011.618-R-2
44839,11.59,85,Nordgaaende,85-011.590-K-2,85-011.590-R-2
44833,11.562,85,Nordgaaende,85-011.562-K-2,85-011.562-R-2
44827,11.534,85,Nordgaaende,85-011.534-K-2,85-011.534-R-2
44821,11.506,85,Nordgaaende,85-011.506-K-2,85-011.506-R-2
44815,11.478,85,Nordgaaende,85-011.478-K-2,85-011.478-R-2
44809,11.45,85,Nordgaaende,85-011.450-K-2,85-011.450-R-2
44803,11.422,85,Nordgaaende,85-011.422-K-2,85-011.422-R-2
44797,11.394,85,Nordgaaende,85-011.394-K-2,85-011.394-R-2
44791,11.366,85,Nordgaaende,85-011.366-K-2,85-011.366-R-2
44785,11.338,85,Nordgaaende,85-011.338-K-2,85-011.338-R-2
44779,11.31,85,Nordgaaende,85-011.310-K-2,85-011.310-R-2
44773,11.282,85,Nordgaaende,85-011.282-K-2,85-011.282-R-2
44767,11.254,85,Nordgaaende,85-011.254-K-2,85-011.254-R-2
44761,11.226,85,Nordgaaende,85-011.226-K-2,85-011.226-R-2
44755,11.198,85,Nordgaaende,85-011.198-K-2,85-011.198-R-2
44749,11.17,85,Nordgaaende,85-011.170-K-2,85-011.170-R-2
44743,11.143,85,Nordgaaende,85-011.143-K-2,85-011.143-R-2
44737,11.116,85,Nordgaaende,85-011.116-K-2,85-011.116-R-2
44731,11.089,85,Nordgaaende,85-011.089-K-2,85-011.089-R-2
44725,11.062,85,Nordgaaende,85-011.062-K-2,85-011.062-R-2
44719,11.035,85,Nordgaaende,85-011.035-K-2,85-011.035-R-2
44713,11.008,85,Nordgaaende,85-011.008-K-2,85-011.008-R-2
44707,10.981,85,Nordgaaende,85-010.981-K-2,85-010.981-R-2
44701,10.954,85,Nordgaaende,85-010.954-K-2,85-010.954-R-2
44695,10.927,85,Nordgaaende,85-010.927-K-2,85-010.927-R-2
44689,10.9,85,Nordgaaende,85-010.900-K-2,85-010.900-R-2
44683,10.873,85,Nordgaaende,85-010.873-K-2,85-010.873-R-2
44677,10.846,85,Nordgaaende,85-010.846-K-2,85-010.846-R-2
44671,10.819,85,Nordgaaende,85-010.819-K-2,85-010.819-R-2
44665,10.792,85,Nordgaaende,85-010.792-K-2,85-010.792-R-2
44659,10.765,85,Nordgaaende,85-010.765-K-2,85-010.765-R-2
44653,10.738,85,Nordgaaende,85-010.738-K-2,85-010.738-R-2
44647,10.712,85,Nordgaaende,85-010.712-K-2,85-010.712-R-2
44641,10.686,85,Nordgaaende,85-010.686-K-2,85-010.686-R-2
44635,10.66,85,Nordgaaende,85-010.660-K-2,85-010.660-R-2
44629,10.635,85,Nordgaaende,85-010.635-K-2,85-010.635-R-2
44623,10.61,85,Nordgaaende,85-010.610-K-2,85-010.610-R-2
44617,10.586,85,Nordgaaende,85-010.586-K-2,85-010.586-R-2
44611,10.562,85,Nordgaaende,85-010.562-K-2,85-010.562-R-2
44605,10.539,85,Nordgaaende,85-010.539-K-2,85-010.539-R-2
44599,10.516,85,Nordgaaende,85-010.516-K-2,85-010.516-R-2
44593,10.494,85,Nordgaaende,85-010.494-K-2,85-010.494-R-2
44587,10.472,85,Nordgaaende,85-010.472-K-2,85-010.472-R-2
44581,10.451,85,Nordgaaende,85-010.451-K-2,85-010.451-R-2
44575,10.431,85,Nordgaaende,85-010.431-K-2,85-010.431-R-2
44569,10.411,85,Nordgaaende,85-010.411-K-2,85-010.411-R-2
44563,10.392,85,Nordgaaende,85-010.392-K-2,85-010.392-R-2
44557,10.374,85,Nordgaaende,85-010.374-K-2,85-010.374-R-2
44551,10.356,85,Nordgaaende,85-010.356-K-2,85-010.356-R-2
44545,10.339,85,Nordgaaende,85-010.339-K-2,85-010.339-R-2
44539,10.323,85,Nordgaaende,85-010.323-K-2,85-010.323-R-2
44533,10.307,85,Nordgaaende,85-010.307-K-2,85-010.307-R-2
44527,10.292,85,Nordgaaende,85-010.292-K-2,85-010.292-R-2
44521,10.278,85,Nordgaaende,85-010.278-K-2,85-010.278-R-2
44515,10.264,85,Nordgaaende,85-010.264-K-2,85-010.264-R-2
44509,10.251,85,Nordgaaende,85-010.251-K-2,85-010.251-R-2
44503,10.238,85,Nordgaaende,85-010.238-K-2,85-010.238-R-2
44497,10.226,85,Nordgaaende,85-010.226-K-2,85-010.226-R-2
44491,10.215,85,Nordgaaende,85-010.215-K-2,85-010.215-R-2
44485,10.204,85,Nordgaaende,85-010.204-K-2,85-010.204-R-2
44479,10.194,85,Nordgaaende,85-010.194-K-2,85-010.194-R-2
44473,10.184,85,Nordgaaende,85-010.184-K-2,85-010.184-R-2
44467,10.175,85,Nordgaaende,85-010.175-K-2,85-010.175-R-2
44461,10.167,85,Nordgaaende,85-010.167-K-2,85-010.167-R-2
44455,10.16,85,Nordgaaende,85-010.160-K-2,85-010.160-R-2
44449,10.154,85,Nordgaaende,85-010.154-K-2,85-010.154-R-2
44443,10.149,85,Nordgaaende,85-010.149-K-2,85-010.149-R-2
44437,10.145,85,Nordgaaende,85-010.145-K-2,85-010.145-R-2
44431,10.142,85,Nordgaaende,85-010.142-K-2,85-010.142-R-2
44425,10.14,85,Nordgaaende,85-010.140-K-2,85-010.140-R-2
44419,10.139,85,Nordgaaende,85-010.139-K-2,85-010.139-R-2
44287,10.138,85,Nordgaaende,85-010.138-K-2,85-010.138-R-2
44281,10.137,85,Nordgaaende,85-010.137-K-2,85-010.137-R-2
44275,10.135,85,Nordgaaende,85-010.135-K-2,85-010.135-R-2
44269,10.132,85,Nordgaaende,85-010.132-K-2,85-010.132-R-2
44263,10.127,85,Nordgaaende,85-010.127-K-2,85-010.127-R-2
44257,10.121,85,Nordgaaende,85-010.121-K-2,85-010.121-R-2
44251,10.113,85,Nordgaaende,85-010.113-K-2,85-010.113-R-2
44245,10.104,85,Nordgaaende,85-010.104-K-2,85-010.104-R-2
44239,10.094,85,Nordgaaende,85-010.094-K-2,85-010.094-R-2
44233,10.082,85,Nordgaaende,85-010.082-K-2,85-010.082-R-2
44227,10.069,85,Nordgaaende,85-010.069-K-2,85-010.069-R-2
44221,10.055,85,Nordgaaende,85-010.055-K-2,85-010.055-R-2
44215,10.04,85,Nordgaaende,85-010.040-K-2,85-010.040-R-2
44209,10.025,85,Nordgaaende,85-010.025-K-2,85-010.025-R-2
44203,10.009,85,Nordgaaende,85-010.009-K-2,85-010.009-R-2
44197,9.992,85,Nordgaaende,85-009.992-K-2,85-009.992-R-2
44191,9.974,85,Nordgaaende,85-009.974-K-2,85-009.974-R-2
44185,9.956,85,Nordgaaende,85-009.956-K-2,85-009.956-R-2
44179,9.937,85,Nordgaaende,85-009.937-K-2,85-009.937-R-2
44173,9.918,85,Nordgaaende,85-009.918-K-2,85-009.918-R-2
44167,9.898,85,Nordgaaende,85-009.898-K-2,85-009.898-R-2
44161,9.877,85,Nordgaaende,85-009.877-K-2,85-009.877-R-2
44155,9.856,85,Nordgaaende,85-009.856-K-2,85-009.856-R-2
44149,9.834,85,Nordgaaende,85-009.834-K-2,85-009.834-R-2
44143,9.812,85,Nordgaaende,85-009.812-K-2,85-009.812-R-2
44137,9.789,85,Nordgaaende,85-009.789-K-2,85-009.789-R-2
44131,9.765,85,Nordgaaende,85-009.765-K-2,85-009.765-R-2
44125,9.741,85,Nordgaaende,85-009.741-K-2,85-009.741-R-2
44119,9.716,85,Nordgaaende,85-009.716-K-2,85-009.716-R-2
44113,9.691,85,Nordgaaende,85-009.691-K-2,85-009.691-R-2
44107,9.665,85,Nordgaaende,85-009.665-K-2,85-009.665-R-2
44101,9.639,85,Nordgaaende,85-009.639-K-2,85-009.639-R-2
44095,9.612,85,Nordgaaende,85-009.612-K-2,85-009.612-R-2
44089,9.585,85,Nordgaaende,85-009.585-K-2,85-009.585-R-2
44083,9.558,85,Nordgaaende,85-009.558-K-2,85-009.558-R-2
44077,9.531,85,Nordgaaende,85-009.531-K-2,85-009.531-R-2
44071,9.504,85,Nordgaaende,85-009.504-K-2,85-009.504-R-2
44065,9.477,85,Nordgaaende,85-009.477-K-2,85-009.477-R-2
44059,9.45,85,Nordgaaende,85-009.450-K-2,85-009.450-R-2
44053,9.423,85,Nordgaaende,85-009.423-K-2,85-009.423-R-2
44047,9.396,85,Nordgaaende,85-009.396-K-2,85-009.396-R-2
44041,9.369,85,Nordgaaende,85-009.369-K-2,85-009.369-R-2
44035,9.342,85,Nordgaaende,85-009.342-K-2,85-009.342-R-2
44029,9.316,85,Nordgaaende,85-009.316-K-2,85-009.316-R-2
44023,9.29,85,Nordgaaende,85-009.290-K-2,85-009.290-R-2
44017,9.264,85,Nordgaaende,85-009.264-K-2,85-009.264-R-2
44011,9.238,85,Nordgaaende,85-009.238-K-2,85-009.238-R-2
44005,9.212,85,Nordgaaende,85-009.212-K-2,85-009.212-R-2
43999,9.186,85,Nordgaaende,85-009.186-K-2,85-009.186-R-2
43993,9.161,85,Nordgaaende,85-009.161-K-2,85-009.161-R-2
43987,9.136,85,Nordgaaende,85-009.136-K-2,85-009.136-R-2
43981,9.111,85,Nordgaaende,85-009.111-K-2,85-009.111-R-2
43975,9.086,85,Nordgaaende,85-009.086-K-2,85-009.086-R-2
43969,9.061,85,Nordgaaende,85-009.061-K-2,85-009.061-R-2
43963,9.036,85,Nordgaaende,85-009.036-K-2,85-009.036-R-2
43957,9.011,85,Nordgaaende,85-009.011-K-2,85-009.011-R-2
43951,8.986,85,Nordgaaende,85-008.986-K-2,85-008.986-R-2
43945,8.961,85,Nordgaaende,85-008.961-K-2,85-008.961-R-2
43939,8.936,85,Nordgaaende,85-008.936-K-2,85-008.936-R-2
43933,8.911,85,Nordgaaende,85-008.911-K-2,85-008.911-R-2
43927,8.886,85,Nordgaaende,85-008.886-K-2,85-008.886-R-2
43921,8.861,85,Nordgaaende,85-008.861-K-2,85-008.861-R-2
43915,8.836,85,Nordgaaende,85-008.836-K-2,85-008.836-R-2
43909,8.811,85,Nordgaaende,85-008.811-K-2,85-008.811-R-2
43903,8.786,85,Nordgaaende,85-008.786-K-2,85-008.786-R-2
43897,8.761,85,Nordgaaende,85-008.761-K-2,85-008.761-R-2
43891,8.736,85,Nordgaaende,85-008.736-K-2,85-008.736-R-2
43885,8.712,85,Nordgaaende,85-008.712-K-2,85-008.712-R-2
43879,8.688,85,Nordgaaende,85-008.688-K-2,85-008.688-R-2
43873,8.665,85,Nordgaaende,85-008.665-K-2,85-008.665-R-2
43867,8.642,85,Nordgaaende,85-008.642-K-2,85-008.642-R-2
43861,8.62,85,Nordgaaende,85-008.620-K-2,85-008.620-R-2
43855,8.598,85,Nordgaaende,85-008.598-K-2,85-008.598-R-2
43849,8.577,85,Nordgaaende,85-008.577-K-2,85-008.577-R-2
43843,8.556,85,Nordgaaende,85-008.556-K-2,85-008.556-R-2
43837,8.536,85,Nordgaaende,85-008.536-K-2,85-008.536-R-2
43831,8.516,85,Nordgaaende,85-008.516-K-2,85-008.516-R-2
43825,8.497,85,Nordgaaende,85-008.497-K-2,85-008.497-R-2
43819,8.478,85,Nordgaaende,85-008.478-K-2,85-008.478-R-2
43813,8.46,85,Nordgaaende,85-008.460-K-2,85-008.460-R-2
43807,8.442,85,Nordgaaende,85-008.442-K-2,85-008.442-R-2
43801,8.425,85,Nordgaaende,85-008.425-K-2,85-008.425-R-2
43795,8.409,85,Nordgaaende,85-008.409-K-2,85-008.409-R-2
43789,8.394,85,Nordgaaende,85-008.394-K-2,85-008.394-R-2
43783,8.38,85,Nordgaaende,85-008.380-K-2,85-008.380-R-2
43777,8.367,85,Nordgaaende,85-008.367-K-2,85-008.367-R-2
43771,8.355,85,Nordgaaende,85-008.355-K-2,85-008.355-R-2
43765,8.344,85,Nordgaaende,85-008.344-K-2,85-008.344-R-2
43759,8.334,85,Nordgaaende,85-008.334-K-2,85-008.334-R-2
43753,8.325,85,Nordgaaende,85-008.325-K-2,85-008.325-R-2
43747,8.317,85,Nordgaaende,85-008.317-K-2,85-008.317-R-2
43741,8.31,85,Nordgaaende,85-008.310-K-2,85-008.310-R-2
43735,8.304,85,Nordgaaende,85-008.304-K-2,85-008.304-R-2
43729,8.299,85,Nordgaaende,85-008.299-K-2,85-008.299-R-2
43723,8.296,85,Nordgaaende,85-008.296-K-2,85-008.296-R-2
43717,8.294,85,Nordgaaende,85-008.294-K-2,85-008.294-R-2
43555,8.293,85,Nordgaaende,85-008.293-K-2,85-008.293-R-2
43549,8.292,85,Nordgaaende,85-008.292-K-2,85-008.292-R-2
43543,8.29,85,Nordgaaende,85-008.290-K-2,85-008.290-R-2
43537,8.287,85,Nordgaaende,85-008.287-K-2,85-008.287-R-2
43531,8.283,85,Nordgaaende,85-008.283-K-2,85-008.283-R-2
43525,8.277,85,Nordgaaende,85-008.277-K-2,85-008.277-R-2
43519,8.27,85,Nordgaaende,85-008.270-K-2,85-008.270-R-2
43513,8.261,85,Nordgaaende,85-008.261-K-2,85-008.261-R-2
43507,8.251,85,Nordgaaende,85-008.251-K-2,85-008.251-R-2
43501,8.24,85,Nordgaaende,85-008.240-K-2,85-008.240-R-2
43495,8.228,85,Nordgaaende,85-008.228-K-2,85-008.228-R-2
43489,8.215,85,Nordgaaende,85-008.215-K-2,85-008.215-R-2
43483,8.201,85,Nordgaaende,85-008.201-K-2,85-008.201-R-2
43477,8.186,85,Nordgaaende,85-008.186-K-2,85-008.186-R-2
43471,8.171,85,Nordgaaende,85-008.171-K-2,85-008.171-R-2
43465,8.155,85,Nordgaaende,85-008.155-K-2,85-008.155-R-2
43459,8.138,85,Nordgaaende,85-008.138-K-2,85-008.138-R-2
43453,8.121,85,Nordgaaende,85-008.121-K-2,85-008.121-R-2
43447,8.103,85,Nordgaaende,85-008.103-K-2,85-008.103-R-2
43441,8.085,85,Nordgaaende,85-008.085-K-2,85-008.085-R-2
43435,8.066,85,Nordgaaende,85-008.066-K-2,85-008.066-R-2
43429,8.047,85,Nordgaaende,85-008.047-K-2,85-008.047-R-2
43423,8.028,85,Nordgaaende,85-008.028-K-2,85-008.028-R-2
43417,8.009,85,Nordgaaende,85-008.009-K-2,85-008.009-R-2
43411,7.99,85,Nordgaaende,85-007.990-K-2,85-007.990-R-2
43405,7.971,85,Nordgaaende,85-007.971-K-2,85-007.971-R-2
43399,7.952,85,Nordgaaende,85-007.952-K-2,85-007.952-R-2
43393,7.933,85,Nordgaaende,85-007.933-K-2,85-007.933-R-2
43387,7.914,85,Nordgaaende,85-007.914-K-2,85-007.914-R-2
43381,7.895,85,Nordgaaende,85-007.895-K-2,85-007.895-R-2
43375,7.876,85,Nordgaaende,85-007.876-K-2,85-007.876-R-2
43369,7.857,85,Nordgaaende,85-007.857-K-2,85-007.857-R-2
43363,7.838,85,Nordgaaende,85-007.838-K-2,85-007.838-R-2
43357,7.819,85,Nordgaaende,85-007.819-K-2,85-007.819-R-2
43351,7.8,85,Nordgaaende,85-007.800-K-2,85-007.800-R-2
43345,7.781,85,Nordgaaende,85-007.781-K-2,85-007.781-R-2
43339,7.762,85,Nordgaaende,85-007.762-K-2,85-007.762-R-2
43333,7.743,85,Nordgaaende,85-007.743-K-2,85-007.743-R-2
43327,7.724,85,Nordgaaende,85-007.724-K-2,85-007.724-R-2
43321,7.704,85,Nordgaaende,85-007.704-K-2,85-007.704-R-2
43315,7.684,85,Nordgaaende,85-007.684-K-2,85-007.684-R-2
43309,7.664,85,Nordgaaende,85-007.664-K-2,85-007.664-R-2
43303,7.644,85,Nordgaaende,85-007.644-K-2,85-007.644-R-2
43297,7.624,85,Nordgaaende,85-007.624-K-2,85-007.624-R-2
43291,7.604,85,Nordgaaende,85-007.604-K-2,85-007.604-R-2
43285,7.584,85,Nordgaaende,85-007.584-K-2,85-007.584-R-2
43279,7.564,85,Nordgaaende,85-007.564-K-2,85-007.564-R-2
43273,7.544,85,Nordgaaende,85-007.544-K-2,85-007.544-R-2
43267,7.524,85,Nordgaaende,85-007.524-K-2,85-007.524-R-2
43261,7.504,85,Nordgaaende,85-007.504-K-2,85-007.504-R-2
43255,7.485,85,Nordgaaende,85-007.485-K-2,85-007.485-R-2
43249,7.466,85,Nordgaaende,85-007.466-K-2,85-007.466-R-2
43243,7.447,85,Nordgaaende,85-007.447-K-2,85-007.447-R-2
43237,7.428,85,Nordgaaende,85-007.428-K-2,85-007.428-R-2
43231,7.409,85,Nordgaaende,85-007.409-K-2,85-007.409-R-2
43225,7.39,85,Nordgaaende,85-007.390-K-2,85-007.390-R-2
43219,7.372,85,Nordgaaende,85-007.372-K-2,85-007.372-R-2
43213,7.354,85,Nordgaaende,85-007.354-K-2,85-007.354-R-2
43207,7.336,85,Nordgaaende,85-007.336-K-2,85-007.336-R-2
43201,7.318,85,Nordgaaende,85-007.318-K-2,85-007.318-R-2
43195,7.3,85,Nordgaaende,85-007.300-K-2,85-007.300-R-2
43189,7.282,85,Nordgaaende,85-007.282-K-2,85-007.282-R-2
43183,7.264,85,Nordgaaende,85-007.264-K-2,85-007.264-R-2
43177,7.246,85,Nordgaaende,85-007.246-K-2,85-007.246-R-2
43171,7.228,85,Nordgaaende,85-007.228-K-2,85-007.228-R-2
43165,7.209,85,Nordgaaende,85-007.209-K-2,85-007.209-R-2
43159,7.19,85,Nordgaaende,85-007.190-K-2,85-007.190-R-2
43153,7.171,85,Nordgaaende,85-007.171-K-2,85-007.171-R-2
43147,7.152,85,Nordgaaende,85-007.152-K-2,85-007.152-R-2
43141,7.133,85,Nordgaaende,85-007.133-K-2,85-007.133-R-2
43135,7.114,85,Nordgaaende,85-007.114-K-2,85-007.114-R-2
43129,7.095,85,Nordgaaende,85-007.095-K-2,85-007.095-R-2
43123,7.076,85,Nordgaaende,85-007.076-K-2,85-007.076-R-2
43117,7.057,85,Nordgaaende,85-007.057-K-2,85-007.057-R-2
43111,7.038,85,Nordgaaende,85-007.038-K-2,85-007.038-R-2
43105,7.019,85,Nordgaaende,85-007.019-K-2,85-007.019-R-2
43099,7.0,85,Nordgaaende,85-007.000-K-2,85-007.000-R-2
43093,6.981,85,Nordgaaende,85-006.981-K-2,85-006.981-R-2
43087,6.963,85,Nordgaaende,85-006.963-K-2,85-006.963-R-2
43081,6.945,85,Nordgaaende,85-006.945-K-2,85-006.945-R-2
43075,6.927,85,Nordgaaende,85-006.927-K-2,85-006.927-R-2
43069,6.909,85,Nordgaaende,85-006.909-K-2,85-006.909-R-2
43063,6.891,85,Nordgaaende,85-006.891-K-2,85-006.891-R-2
43057,6.874,85,Nordgaaende,85-006.874-K-2,85-006.874-R-2
43051,6.857,85,Nordgaaende,85-006.857-K-2,85-006.857-R-2
43045,6.84,85,Nordgaaende,85-006.840-K-2,85-006.840-R-2
43039,6.824,85,Nordgaaende,85-006.824-K-2,85-006.824-R-2
43033,6.809,85,Nordgaaende,85-006.809-K-2,85-006.809-R-2
43027,6.794,85,Nordgaaende,85-006.794-K-2,85-006.794-R-2
43021,6.78,85,Nordgaaende,85-006.780-K-2,85-006.780-R-2
43015,6.767,85,Nordgaaende,85-006.767-K-2,85-006.767-R-2
43009,6.755,85,Nordgaaende,85-006.755-K-2,85-006.755-R-2
43003,6.744,85,Nordgaaende,85-006.744-K-2,85-006.744-R-2
42997,6.734,85,Nordgaaende,85-006.734-K-2,85-006.734-R-2
42991,6.725,85,Nordgaaende,85-006.725-K-2,85-006.725-R-2
42985,6.717,85,Nordgaaende,85-006.717-K-2,85-006.717-R-2
42979,6.71,85,Nordgaaende,85-006.710-K-2,85-006.710-R-2
42973,6.705,85,Nordgaaende,85-006.705-K-2,85-006.705-R-2
42967,6.701,85,Nordgaaende,85-006.701-K-2,85-006.701-R-2
42961,6.698,85,Nordgaaende,85-006.698-K-2,85-006.698-R-2
42955,6.696,85,Nordgaaende,85-006.696-K-2,85-006.696-R-2
42817,6.695,85,Nordgaaende,85-006.695-K-2,85-006.695-R-2
42811,6.694,85,Nordgaaende,85-006.694-K-2,85-006.694-R-2
42805,6.693,85,Nordgaaende,85-006.693-K-2,85-006.693-R-2
42799,6.691,85,Nordgaaende,85-006.691-K-2,85-006.691-R-2
42793,6.687,85,Nordgaaende,85-006.687-K-2,85-006.687-R-2
42787,6.682,85,Nordgaaende,85-006.682-K-2,85-006.682-R-2
42781,6.676,85,Nordgaaende,85-006.676-K-2,85-006.676-R-2
42775,6.668,85,Nordgaaende,85-006.668-K-2,85-006.668-R-2
42769,6.659,85,Nordgaaende,85-006.659-K-2,85-006.659-R-2
42763,6.649,85,Nordgaaende,85-006.649-K-2,85-006.649-R-2
42757,6.638,85,Nordgaaende,85-006.638-K-2,85-006.638-R-2
42751,6.626,85,Nordgaaende,85-006.626-K-2,85-006.626-R-2
42745,6.613,85,Nordgaaende,85-006.613-K-2,85-006.613-R-2
42739,6.599,85,Nordgaaende,85-006.599-K-2,85-006.599-R-2
42733,6.584,85,Nordgaaende,85-006.584-K-2,85-006.584-R-2
42727,6.568,85,Nordgaaende,85-006.568-K-2,85-006.568-R-2
42721,6.552,85,Nordgaaende,85-006.552-K-2,85-006.552-R-2
42715,6.535,85,Nordgaaende,85-006.535-K-2,85-006.535-R-2
42709,6.517,85,Nordgaaende,85-006.517-K-2,85-006.517-R-2
42703,6.499,85,Nordgaaende,85-006.499-K-2,85-006.499-R-2
42697,6.481,85,Nordgaaende,85-006.481-K-2,85-006.481-R-2
42691,6.463,85,Nordgaaende,85-006.463-K-2,85-006.463-R-2
42685,6.445,85,Nordgaaende,85-006.445-K-2,85-006.445-R-2
42679,6.427,85,Nordgaaende,85-006.427-K-2,85-006.427-R-2
42673,6.409,85,Nordgaaende,85-006.409-K-2,85-006.409-R-2
42667,6.391,85,Nordgaaende,85-006.391-K-2,85-006.391-R-2
42661,6.373,85,Nordgaaende,85-006.373-K-2,85-006.373-R-2
42655,6.355,85,Nordgaaende,85-006.355-K-2,85-006.355-R-2
42649,6.337,85,Nordgaaende,85-006.337-K-2,85-006.337-R-2
42643,6.319,85,Nordgaaende,85-006.319-K-2,85-006.319-R-2
42637,6.301,85,Nordgaaende,85-006.301-K-2,85-006.301-R-2
42631,6.283,85,Nordgaaende,85-006.283-K-2,85-006.283-R-2
42625,6.265,85,Nordgaaende,85-006.265-K-2,85-006.265-R-2
42619,6.247,85,Nordgaaende,85-006.247-K-2,85-006.247-R-2
42613,6.229,85,Nordgaaende,85-006.229-K-2,85-006.229-R-2
42607,6.211,85,Nordgaaende,85-006.211-K-2,85-006.211-R-2
42601,6.193,85,Nordgaaende,85-006.193-K-2,85-006.193-R-2
42595,6.175,85,Nordgaaende,85-006.175-K-2,85-006.175-R-2
42589,6.156,85,Nordgaaende,85-006.156-K-2,85-006.156-R-2
42583,6.137,85,Nordgaaende,85-006.137-K-2,85-006.137-R-2
42577,6.118,85,Nordgaaende,85-006.118-K-2,85-006.118-R-2
42571,6.099,85,Nordgaaende,85-006.099-K-2,85-006.099-R-2
42565,6.08,85,Nordgaaende,85-006.080-K-2,85-006.080-R-2
42559,6.061,85,Nordgaaende,85-006.061-K-2,85-006.061-R-2
42553,6.042,85,Nordgaaende,85-006.042-K-2,85-006.042-R-2
42547,6.023,85,Nordgaaende,85-006.023-K-2,85-006.023-R-2
42541,6.004,85,Nordgaaende,85-006.004-K-2,85-006.004-R-2
42535,5.985,85,Nordgaaende,85-005.985-K-2,85-005.985-R-2
42529,5.966,85,Nordgaaende,85-005.966-K-2,85-005.966-R-2
42523,5.948,85,Nordgaaende,85-005.948-K-2,85-005.948-R-2
42517,5.93,85,Nordgaaende,85-005.930-K-2,85-005.930-R-2
42511,5.912,85,Nordgaaende,85-005.912-K-2,85-005.912-R-2
42505,5.894,85,Nordgaaende,85-005.894-K-2,85-005.894-R-2
42499,5.876,85,Nordgaaende,85-005.876-K-2,85-005.876-R-2
42493,5.858,85,Nordgaaende,85-005.858-K-2,85-005.858-R-2
42487,5.84,85,Nordgaaende,85-005.840-K-2,85-005.840-R-2
42481,5.822,85,Nordgaaende,85-005.822-K-2,85-005.822-R-2
42475,5.804,85,Nordgaaende,85-005.804-K-2,85-005.804-R-2
42469,5.786,85,Nordgaaende,85-005.786-K-2,85-005.786-R-2
42463,5.768,85,Nordgaaende,85-005.768-K-2,85-005.768-R-2
42457,5.75,85,Nordgaaende,85-005.750-K-2,85-005.750-R-2
42451,5.733,85,Nordgaaende,85-005.733-K-2,85-005.733-R-2
42445,5.716,85,Nordgaaende,85-005.716-K-2,85-005.716-R-2
42439,5.699,85,Nordgaaende,85-005.699-K-2,85-005.699-R-2
42433,5.682,85,Nordgaaende,85-005.682-K-2,85-005.682-R-2
42427,5.665,85,Nordgaaende,85-005.665-K-2,85-005.665-R-2
42421,5.648,85,Nordgaaende,85-005.648-K-2,85-005.648-R-2
42415,5.631,85,Nordgaaende,85-005.631-K-2,85-005.631-R-2
42409,5.614,85,Nordgaaende,85-005.614-K-2,85-005.614-R-2
42403,5.597,85,Nordgaaende,85-005.597-K-2,85-005.597-R-2
42397,5.58,85,Nordgaaende,85-005.580-K-2,85-005.580-R-2
42391,5.563,85,Nordgaaende,85-005.563-K-2,85-005.563-R-2
42385,5.546,85,Nordgaaende,85-005.546-K-2,85-005.546-R-2
